track_id,track_name,artist,genre,release_year,duration_ms,popularity,tempo,energy,danceability,loudness,valence,acousticness,instrumentalness,speechiness,liveness,key,mode,time_signature
TRACK_0500,Track_86095,Harry Styles,classical,2003,340810,94,75.22,0.4336,0.3599,-0.37,0.3101,0.8105,0.0721,0.1194,0.0755,6,0,4
TRACK_0501,Track_34138,Tame Impala,soul,2009,234212,42,188.47,0.6394,0.4056,-2.25,0.8566,0.2022,0.1473,0.1321,0.0129,11,1,4
TRACK_0502,Track_85212,Fleetwood Mac,latin,2020,294544,17,80.79,0.4344,0.4725,-8.07,0.4492,0.545,0.2526,0.0385,0.0255,1,1,4
TRACK_0503,Track_35365,Giveon,soul,2014,314016,52,144.13,0.3377,0.4306,-6.08,0.65,0.3099,0.0675,0.139,0.0411,7,0,4
TRACK_0504,Track_22871,Rihanna,rock,2011,336597,48,155.74,0.941,0.4282,-19.49,0.6102,0.0672,0.1757,0.0304,0.0103,1,0,4
TRACK_0505,Track_45767,Radiohead,reggae,2017,296389,52,80.6,0.6269,0.4324,-14.04,0.2564,0.3708,0.0141,0.1934,0.0011,1,1,4
TRACK_0506,Track_33734,Lana Del Rey,classical,2013,265218,74,82.64,0.1908,0.3732,-0.68,0.3773,0.8209,0.0346,0.1082,0.1424,4,1,4
TRACK_0507,Track_91071,Bon Iver,country,2005,218808,22,83.27,0.8191,0.6047,-1.67,0.3368,0.4742,0.0596,0.0372,0.2567,4,0,4
TRACK_0508,Track_41809,Olivia Rodrigo,reggae,2005,223490,69,183.33,0.4372,0.8236,-19.01,0.6182,0.6165,0.0446,0.05,0.0463,1,1,4
TRACK_0509,Track_72578,J. Cole,rock,1995,155252,86,194.62,0.8302,0.4763,-11.1,0.2719,0.0,0.1007,0.0347,0.4325,11,0,4
TRACK_0510,Track_92340,The Weeknd,latin,2013,347453,63,120.72,0.5983,0.7192,-3.03,0.4393,0.6683,0.0677,0.1264,0.5094,11,0,4
TRACK_0511,Track_58383,Giveon,folk,1997,153402,25,115.31,0.6362,0.7079,-18.97,0.7915,0.6636,0.0771,0.0896,0.1077,7,1,4
TRACK_0512,Track_89320,Bon Iver,electronic,2017,316336,65,164.91,0.631,0.905,-9.09,0.7476,0.0137,0.0342,0.0276,0.2485,8,0,4
TRACK_0513,Track_12853,Giveon,rock,1999,328761,95,126.51,0.6501,0.4362,-2.04,0.5597,0.0913,0.1117,0.0983,0.0523,1,1,4
TRACK_0514,Track_21037,Olivia Rodrigo,electronic,2023,264956,46,177.47,0.5957,0.7324,-8.99,0.4125,0.2403,0.0249,0.1042,0.165,5,0,3
TRACK_0515,Track_30764,Beyoncé,metal,1994,188235,44,107.83,0.8888,0.5641,-7.03,0.5277,0.106,0.0106,0.1822,0.0229,7,1,4
TRACK_0516,Track_85872,Doja Cat,rock,2017,321416,82,126.28,0.9008,0.3676,-2.91,0.7511,0.0,0.0623,0.163,0.0166,0,1,4
TRACK_0517,Track_25826,Maroon 5,blues,2004,197838,14,83.17,0.4306,0.4442,-5.87,0.1642,0.708,0.115,0.0807,0.0394,7,0,4
TRACK_0518,Track_15399,Taylor Swift,blues,2001,254820,96,120.96,0.4445,0.0985,-0.94,0.5961,0.8116,0.1905,0.2129,0.135,11,1,4
TRACK_0519,Track_38312,Harry Styles,r&b,2004,349766,34,139.02,0.5588,0.8163,-7.99,0.1721,0.2467,0.0273,0.0382,0.1728,11,1,4
TRACK_0520,Track_88685,Glass Animals,jazz,1996,205871,81,153.34,0.3615,0.3986,-7.53,0.4959,0.5588,0.1384,0.0538,0.1354,11,1,4
TRACK_0521,Track_80253,Adele,soul,2021,276900,76,86.01,0.4341,0.5856,-18.3,0.7636,0.2383,0.086,0.0859,0.1036,5,0,4
TRACK_0522,Track_15821,Glass Animals,electronic,2021,173739,30,189.17,0.7732,0.5457,-9.95,0.6111,0.2161,0.0596,0.1069,0.0067,8,0,4
TRACK_0523,Track_26536,Beyoncé,reggae,2020,190915,38,137.39,0.5323,0.485,-5.19,0.2084,0.7444,0.0995,0.0071,0.6466,3,0,4
TRACK_0524,Track_13272,Bad Bunny,reggae,2009,281060,78,120.08,0.5626,0.6378,-18.5,0.5384,0.2656,0.0168,0.1454,0.0494,11,1,4
TRACK_0525,Track_40271,Giveon,metal,1994,133939,54,65.1,0.8023,0.2392,-18.95,0.4897,0.0015,0.2695,0.01,0.0083,3,1,4
TRACK_0526,Track_97864,Billie Eilish,hip-hop,2007,335883,29,65.59,0.8266,0.7587,-11.02,0.2338,0.1219,0.1293,0.0677,0.0727,4,0,4
TRACK_0527,Track_30641,Taylor Swift,blues,1998,201620,87,167.32,0.2482,0.3323,-0.67,0.368,0.6328,0.5264,0.1602,0.1653,8,0,4
TRACK_0528,Track_59757,Bon Iver,electronic,1991,331734,68,127.48,0.5923,0.8694,-4.84,1.0,0.0626,0.0497,0.0306,0.4654,1,1,4
TRACK_0529,Track_55675,Coldplay,blues,1995,165016,73,136.5,0.3467,0.2767,-15.01,0.5732,0.7807,0.0631,0.1529,0.1475,0,0,4
TRACK_0530,Track_36889,Billie Eilish,latin,2022,306831,71,112.78,0.5603,0.3548,-7.94,0.8746,0.1112,0.0125,0.0919,0.4854,7,1,4
TRACK_0531,Track_30125,Bon Iver,folk,2024,311304,94,116.9,0.603,0.3694,-2.4,0.7364,0.5072,0.1569,0.1836,0.1758,11,1,4
TRACK_0532,Track_11291,Rihanna,jazz,2023,160010,93,102.14,0.2906,0.2649,-16.32,0.6455,0.8646,0.2119,0.0514,0.0461,9,0,4
TRACK_0533,Track_92254,Taylor Swift,metal,2015,271159,77,80.71,0.7554,0.467,-0.31,0.0485,0.0637,0.0352,0.0112,0.041,7,1,4
TRACK_0534,Track_48064,Harry Styles,jazz,2010,154312,38,64.82,0.2889,0.6007,-11.08,0.4299,0.6954,0.2545,0.1732,0.0163,2,0,4
TRACK_0535,Track_68286,Queen,folk,2017,221036,36,78.72,0.5769,0.8023,-1.29,0.7807,0.3716,0.2088,0.2269,0.2032,11,0,4
TRACK_0536,Track_73279,Giveon,metal,2023,248444,100,158.11,0.8559,0.4239,-4.69,0.2063,0.0089,0.3976,0.0183,0.2879,9,1,4
TRACK_0537,Track_87816,Billie Eilish,metal,2021,242938,81,102.63,0.7868,0.4608,-0.34,0.2942,0.0,0.1544,0.1012,0.676,1,0,4
TRACK_0538,Track_60425,Beyoncé,classical,1998,221561,34,85.29,0.5318,0.306,-1.05,0.3826,0.9082,0.037,0.0316,0.254,9,0,4
TRACK_0539,Track_85279,Drake,classical,2006,344594,58,91.97,0.5838,0.1504,-18.83,0.3455,0.9944,0.0535,0.0514,0.0331,11,1,4
TRACK_0540,Track_78521,Rihanna,latin,2002,220931,55,183.81,0.4484,0.52,-16.97,0.6083,0.1402,0.1366,0.0874,0.0978,11,0,4
TRACK_0541,Track_91945,Drake,indie,2024,228273,64,156.84,0.6908,0.5259,-6.77,0.2051,0.4532,0.0059,0.0367,0.6957,7,0,4
TRACK_0542,Track_62754,Post Malone,pop,2010,352037,40,141.49,0.728,0.4244,-4.04,0.7467,0.1807,0.2997,0.0488,0.116,5,0,3
TRACK_0543,Track_98672,Radiohead,metal,2022,310606,59,180.81,0.8388,0.4358,-10.39,0.4987,0.0485,0.0107,0.0638,0.0972,3,0,4
TRACK_0544,Track_21980,Lil Nas X,classical,1998,149882,49,67.65,0.3125,0.4278,-0.56,0.6725,0.7835,0.1078,0.0275,0.1141,9,0,4
TRACK_0545,Track_93630,Drake,indie,1990,286609,74,101.7,0.8005,0.4677,-4.4,0.2903,0.2349,0.0957,0.0206,0.0327,11,1,4
TRACK_0546,Track_66417,Bad Bunny,soul,1994,254010,57,127.93,0.4329,0.817,-16.42,0.8917,0.3401,0.3327,0.0493,0.2226,3,0,4
TRACK_0547,Track_93911,Tame Impala,soul,2019,154350,39,99.46,0.8886,0.3276,-16.31,0.7043,0.1677,0.006,0.0018,0.2681,0,0,4
TRACK_0548,Track_71737,Radiohead,r&b,1994,351630,58,63.79,0.6353,0.6692,-4.33,0.9369,0.0037,0.0016,0.1148,0.4028,0,1,4
TRACK_0549,Track_70162,Lil Nas X,blues,2001,159565,70,184.24,0.5426,0.016,-2.12,0.3208,0.392,0.0614,0.0764,0.4709,3,1,4
TRACK_0550,Track_12952,Bruno Mars,latin,1998,233967,95,194.24,0.8734,0.5799,-17.14,0.3951,0.417,0.1301,0.0266,0.0589,4,0,4
TRACK_0551,Track_80991,Fleetwood Mac,country,1990,230660,92,71.56,0.4835,0.8493,-16.91,0.605,0.1385,0.0869,0.0571,0.0539,0,1,4
TRACK_0552,Track_95780,Coldplay,jazz,1996,234735,89,139.92,0.2629,0.3413,-1.81,0.506,0.726,0.0009,0.1331,0.5335,8,1,4
TRACK_0553,Track_87622,Beyoncé,pop,2008,269923,65,162.64,0.7255,0.817,-0.09,0.5536,0.3728,0.0508,0.0618,0.1372,0,0,4
TRACK_0554,Track_65148,Post Malone,rock,2002,333356,12,91.82,0.6824,0.3997,-9.12,0.4419,0.3512,0.1781,0.0579,0.8341,10,0,4
TRACK_0555,Track_78999,Doja Cat,soul,1998,295806,58,113.83,0.6279,0.504,-13.06,0.3193,0.6405,0.0848,0.1218,0.1192,5,0,4
TRACK_0556,Track_16944,Lil Nas X,hip-hop,2024,266823,70,93.36,0.7033,0.9166,-15.51,0.4406,0.361,0.1053,0.0242,0.0016,2,0,4
TRACK_0557,Track_63423,Ed Sheeran,blues,2014,332918,86,139.97,0.3746,0.7094,-2.73,0.4085,0.8239,0.0225,0.0674,0.3645,8,1,4
TRACK_0558,Track_24132,OneRepublic,folk,2001,168497,30,124.11,0.6082,0.6949,-12.11,0.2647,0.3604,0.3027,0.0224,0.6126,11,1,3
TRACK_0559,Track_84187,Dua Lipa,pop,2017,184747,60,104.94,0.8111,0.715,-9.48,0.7487,0.1428,0.1746,0.0256,0.24,7,0,4
TRACK_0560,Track_54578,Beyoncé,classical,1996,282550,45,104.9,0.114,0.1968,-16.15,0.0212,0.7354,0.0555,0.2948,0.0953,2,0,4
TRACK_0561,Track_20804,Glass Animals,classical,2016,188405,26,145.03,0.664,0.1532,-18.23,0.6146,0.9239,0.1695,0.0053,0.1632,7,0,4
TRACK_0562,Track_60821,Ed Sheeran,r&b,1994,201935,73,90.46,0.5264,0.8483,-17.32,0.791,0.1791,0.4596,0.006,0.04,6,1,3
TRACK_0563,Track_49520,Radiohead,country,2001,335754,66,100.56,0.4435,0.6411,-15.22,0.288,0.4814,0.036,0.0424,0.2192,6,1,4
TRACK_0564,Track_49876,SZA,reggae,1994,296178,66,193.65,0.3522,0.5017,-4.0,0.8835,0.3736,0.0415,0.0056,0.0686,0,0,4
TRACK_0565,Track_59634,The 1975,rock,2017,303700,79,178.28,0.8044,0.1881,-12.81,0.5267,0.1495,0.1743,0.03,0.0113,9,0,3
TRACK_0566,Track_14433,Lizzo,reggae,2017,203224,18,157.07,0.6911,0.3054,-4.68,0.4306,0.3864,0.0544,0.1335,0.0626,7,1,4
TRACK_0567,Track_46002,Kendrick Lamar,jazz,1998,227694,63,145.36,0.6049,0.3197,-1.7,0.1893,0.8522,0.0255,0.1115,0.1512,1,1,4
TRACK_0568,Track_56208,Fleetwood Mac,r&b,1993,323695,27,184.46,0.6199,0.6033,-8.61,0.1892,0.3291,0.1498,0.0585,0.0095,6,0,3
TRACK_0569,Track_22628,Dua Lipa,r&b,2003,336493,66,130.58,0.6429,0.6218,-13.54,0.4378,0.0589,0.0448,0.0499,0.0257,5,1,4
TRACK_0570,Track_90376,Doja Cat,blues,2011,210485,16,167.49,0.2596,0.4277,-17.72,0.5364,0.8474,0.1549,0.1438,0.155,11,0,4
TRACK_0571,Track_91394,Bad Bunny,electronic,2008,236916,71,149.45,0.6484,1.0,-18.37,0.6565,0.0869,0.0856,0.0277,0.1419,9,1,4
TRACK_0572,Track_79655,Taylor Swift,pop,1999,180138,67,74.6,0.7684,0.6574,-17.09,0.7377,0.09,0.3145,0.0601,0.1134,11,0,4
TRACK_0573,Track_68842,Bad Bunny,classical,1990,178337,38,147.65,0.3943,0.2635,-18.49,0.4552,0.7736,0.0179,0.004,0.0536,3,1,4
TRACK_0574,Track_89589,Tame Impala,classical,2015,237539,84,145.45,0.2891,0.2875,-3.3,0.3901,0.8364,0.1859,0.0095,0.2397,11,0,4
TRACK_0575,Track_72621,Bruno Mars,indie,2013,151852,61,96.9,0.3926,0.6515,-14.42,0.8984,0.3387,0.4003,0.002,0.2147,0,1,4
TRACK_0576,Track_39345,The 1975,rock,2000,213308,75,77.97,0.8763,0.5267,-7.0,0.7142,0.233,0.6067,0.1943,0.1041,2,1,4
TRACK_0577,Track_24849,Tyler the Creator,metal,1995,137791,73,124.31,0.7885,0.3923,-18.9,0.6252,0.1541,0.0835,0.0506,0.475,7,1,4
TRACK_0578,Track_63333,Khalid,rock,1999,349438,38,196.16,0.661,0.6061,-12.8,0.4587,0.0253,0.0975,0.0351,0.2065,11,0,4
TRACK_0579,Track_79499,Rihanna,metal,2020,198617,49,77.54,0.9255,0.5919,-6.89,0.2234,0.0099,0.0061,0.0728,0.3668,5,0,4
TRACK_0580,Track_66481,Bruno Mars,hip-hop,1997,130961,99,153.91,0.6311,0.8767,-3.57,0.5346,0.0796,0.0421,0.0438,0.3286,9,1,3
TRACK_0581,Track_56969,The Weeknd,hip-hop,2013,147786,53,74.26,0.5989,0.83,-1.78,0.5946,0.0,0.2576,0.1142,0.009,4,0,4
TRACK_0582,Track_36735,Lil Nas X,pop,1991,346337,96,72.79,0.6945,0.8915,-4.87,0.2453,0.2216,0.131,0.0165,0.0375,8,0,4
TRACK_0583,Track_47904,Maroon 5,rock,2021,340869,86,105.74,0.915,0.4945,-13.01,0.5077,0.2268,0.1361,0.0256,0.0049,2,0,4
TRACK_0584,Track_79899,Khalid,indie,1991,165868,60,154.53,0.7147,0.6441,-15.88,0.7192,0.5065,0.0652,0.0108,0.025,10,1,3
TRACK_0585,Track_48714,Radiohead,classical,2019,245543,85,85.77,0.4775,0.4427,-17.89,0.4975,0.7661,0.2514,0.0692,0.1734,0,1,4
TRACK_0586,Track_76361,Rihanna,soul,2024,214468,45,164.65,0.747,0.6868,-2.98,0.2393,0.6841,0.0506,0.0818,0.0679,0,1,4
TRACK_0587,Track_96830,Maroon 5,rock,2023,272530,94,92.95,0.6805,0.4929,-10.11,0.5607,0.0155,0.3695,0.019,0.028,8,0,4
TRACK_0588,Track_43380,Glass Animals,electronic,1996,139685,73,81.95,0.7205,0.9447,-6.33,0.7851,0.0016,0.1351,0.1125,0.0667,6,1,4
TRACK_0589,Track_13981,Imagine Dragons,country,1992,208675,66,101.27,0.5136,0.523,-12.91,0.4046,0.7889,0.1247,0.0233,0.4443,9,1,4
TRACK_0590,Track_76720,Post Malone,reggae,1994,316854,93,186.98,0.386,0.7927,-16.63,0.6596,0.1724,0.5178,0.0482,0.5244,8,1,4
TRACK_0591,Track_49290,OneRepublic,reggae,2005,355278,79,73.02,0.6738,0.4659,-17.12,0.4126,0.2318,0.0166,0.044,0.2858,9,0,4
TRACK_0592,Track_47004,Giveon,folk,2013,222433,97,73.67,0.299,0.3717,-16.66,0.338,0.5504,0.386,0.1378,0.0787,6,0,4
TRACK_0593,Track_35076,Bon Iver,r&b,2009,194572,97,148.02,0.7245,0.9875,-14.68,0.7789,0.377,0.006,0.0486,0.3989,4,1,4
TRACK_0594,Track_90687,Phoebe Bridgers,latin,1992,269393,94,156.85,0.5986,0.7578,-6.51,0.3145,0.7941,0.5865,0.3392,0.2089,1,1,4
TRACK_0595,Track_54900,Dua Lipa,latin,2019,217462,76,187.43,0.3705,0.7392,-12.34,0.7465,0.1749,0.1494,0.045,0.1037,5,0,4
TRACK_0596,Track_56246,Michael Jackson,classical,2006,267178,10,163.24,0.5104,0.264,-14.94,0.3971,0.7698,0.0104,0.025,0.4379,2,1,4
TRACK_0597,Track_54960,Glass Animals,reggae,2005,340645,56,63.94,0.6432,0.6966,-12.49,0.7036,0.28,0.1478,0.0126,0.3117,6,0,4
TRACK_0598,Track_85813,Maroon 5,blues,1993,305729,24,75.04,0.4549,0.1975,-19.66,0.0984,0.9943,0.3605,0.0251,0.3083,0,0,4
TRACK_0599,Track_11442,Tame Impala,reggae,2022,222165,61,195.16,0.8995,0.4163,-1.68,0.664,0.2856,0.1048,0.1268,0.0263,3,1,4
TRACK_0600,Track_42103,Radiohead,metal,2010,240061,37,174.23,0.7493,0.3226,-12.43,0.3502,0.0715,0.0139,0.0335,0.7171,5,0,4
TRACK_0601,Track_49159,Harry Styles,latin,1993,229031,64,174.92,0.6408,0.5289,-14.37,0.8903,0.2166,0.0109,0.0047,0.0231,7,1,4
TRACK_0602,Track_69398,Beyoncé,r&b,2020,259611,26,122.42,0.7588,0.7937,-5.83,0.5477,0.3842,0.1974,0.0153,0.0807,4,0,4
TRACK_0603,Track_13630,Bad Bunny,jazz,2008,237881,86,199.47,0.258,0.4094,-10.51,0.0,0.8319,0.254,0.0453,0.2865,11,0,3
TRACK_0604,Track_66410,OneRepublic,blues,2023,239782,60,148.2,0.489,0.4143,-11.65,0.1246,1.0,0.0234,0.0079,0.003,8,1,4
TRACK_0605,Track_82944,Imagine Dragons,reggae,2017,232812,15,104.8,0.8115,0.4301,-9.88,0.7152,0.2481,0.0266,0.257,0.3434,4,0,4
TRACK_0606,Track_20894,Ed Sheeran,reggae,2021,226885,14,61.21,0.8047,0.5237,-19.6,0.3007,0.6337,0.1325,0.0486,0.1314,7,1,4
TRACK_0607,Track_55290,Fleetwood Mac,jazz,2001,172367,92,162.51,0.3475,0.3641,-15.34,0.7652,0.682,0.2516,0.071,0.0426,6,0,4
TRACK_0608,Track_93901,Khalid,electronic,2003,169860,80,96.16,0.7968,0.5921,-2.66,0.8902,0.1132,0.166,0.0475,0.1205,5,0,4
TRACK_0609,Track_53831,Billie Eilish,classical,1998,335018,81,139.22,0.4285,0.197,-1.66,0.0,0.4474,0.242,0.048,0.2283,9,1,4
TRACK_0610,Track_20632,Lana Del Rey,folk,2013,180932,49,94.41,0.6104,0.5708,-1.7,0.5248,0.2346,0.0613,0.2434,0.1371,9,1,4
TRACK_0611,Track_89975,Coldplay,pop,2021,132354,91,73.88,0.8044,1.0,-7.54,0.4618,0.1122,0.0888,0.1204,0.0448,8,0,4
TRACK_0612,Track_23859,OneRepublic,jazz,2019,165262,94,118.65,0.3015,0.2062,-9.65,0.5001,0.7796,0.0132,0.3337,0.1976,5,1,4
TRACK_0613,Track_57828,Taylor Swift,indie,2005,348412,56,84.47,0.3998,0.6222,-7.04,0.8761,0.1766,0.0422,0.1011,0.27,1,1,4
TRACK_0614,Track_14349,Arctic Monkeys,folk,2013,236726,58,106.33,0.6714,0.638,-15.03,0.255,0.7247,0.6636,0.0395,0.2374,2,1,4
TRACK_0615,Track_28653,The 1975,r&b,2010,153029,95,117.56,0.4944,0.8465,-15.31,0.36,0.0806,0.003,0.1692,0.6066,6,0,4
TRACK_0616,Track_18669,Doja Cat,indie,2000,131318,80,175.56,0.4391,0.4862,-17.07,0.6762,0.105,0.0261,0.1249,0.1724,6,0,3
TRACK_0617,Track_31156,Lana Del Rey,indie,2008,200176,47,167.76,0.2314,0.6424,-3.78,0.4581,0.3162,0.0767,0.2352,0.0939,0,0,4
TRACK_0618,Track_62145,Beyoncé,hip-hop,2011,137126,81,88.13,0.6362,0.9356,-3.9,0.6595,0.2735,0.2847,0.0273,0.5476,1,0,4
TRACK_0619,Track_64395,Tyler the Creator,pop,2005,136304,38,153.23,1.0,0.8921,-3.55,0.6724,0.2367,0.002,0.0625,0.1108,3,1,4
TRACK_0620,Track_40174,Khalid,country,2008,312775,83,167.12,0.5493,0.3397,-10.29,0.5523,0.5791,0.0243,0.0836,0.0341,10,1,4
TRACK_0621,Track_15706,Taylor Swift,metal,2021,220331,39,147.76,0.8291,0.5937,-14.94,0.4568,0.0209,0.2442,0.1362,0.6949,9,1,3
TRACK_0622,Track_67488,Imagine Dragons,country,2016,200809,77,136.57,0.5513,0.5502,-9.08,0.2927,0.6274,0.0141,0.0433,0.3455,8,1,4
TRACK_0623,Track_88574,Ariana Grande,pop,1991,342348,15,147.24,0.6917,0.7012,-12.88,0.709,0.0858,0.2333,0.0213,0.1835,5,0,4
TRACK_0624,Track_27855,Arctic Monkeys,jazz,2013,279921,52,77.8,0.4672,0.235,-11.45,0.6246,0.7892,0.0263,0.0964,0.256,6,1,4
TRACK_0625,Track_98217,Billie Eilish,jazz,2013,293618,90,135.0,0.3523,0.2338,-12.12,0.4239,0.8468,0.2828,0.0543,0.1149,2,0,4
TRACK_0626,Track_91403,Bruno Mars,jazz,2012,247546,92,106.66,0.5313,0.3749,-10.16,0.6534,0.6991,0.1276,0.0218,0.2843,10,0,4
TRACK_0627,Track_15939,Coldplay,metal,2003,196894,84,192.9,0.591,0.4245,-13.9,0.37,0.0734,0.0277,0.0494,0.066,3,0,4
TRACK_0628,Track_51307,Glass Animals,pop,2008,201150,54,109.92,0.7138,0.7336,-11.05,1.0,0.4079,0.5051,0.0379,0.0538,8,1,4
TRACK_0629,Track_26397,Ed Sheeran,pop,2019,197635,65,159.3,0.6885,0.5585,-19.58,0.7805,0.0613,0.0814,0.1196,0.0744,3,0,4
TRACK_0630,Track_54744,Bruno Mars,hip-hop,2003,222026,93,182.42,0.4417,0.81,-12.95,0.633,0.1467,0.1924,0.0308,0.4254,6,1,4
TRACK_0631,Track_45168,Bon Iver,metal,2024,239186,55,87.44,0.7842,0.4224,-1.12,0.4472,0.0154,0.5625,0.0378,0.4622,4,0,3
TRACK_0632,Track_59173,Glass Animals,jazz,1995,306175,30,198.48,0.0938,0.4299,-14.7,0.6764,0.901,0.1672,0.0043,0.0217,6,1,3
TRACK_0633,Track_38999,Coldplay,pop,2001,239488,11,81.18,0.7905,0.8244,-14.31,0.6686,0.0,0.0707,0.1129,0.1396,0,1,4
TRACK_0634,Track_97905,Bon Iver,blues,2023,193934,89,172.26,0.3202,0.2477,-10.67,0.5378,0.778,0.0673,0.0092,0.3756,11,0,4
TRACK_0635,Track_93505,Post Malone,rock,2016,294736,97,147.51,0.7438,0.5219,-1.08,0.9598,0.0,0.13,0.0622,0.0093,0,1,4
TRACK_0636,Track_95279,The Weeknd,jazz,2013,226912,54,102.16,0.2484,0.4423,-15.02,0.4737,0.7086,0.0699,0.0235,0.1208,3,1,4
TRACK_0637,Track_16597,Maroon 5,hip-hop,1990,245730,67,67.63,0.6786,0.7764,-3.27,0.4456,0.222,0.1076,0.0599,0.1484,10,1,3
TRACK_0638,Track_81761,Radiohead,blues,2007,312557,30,89.42,0.282,0.306,-17.67,0.0833,0.8803,0.5266,0.0018,0.2921,10,0,3
TRACK_0639,Track_41473,Lana Del Rey,indie,2005,340650,14,157.64,0.7516,0.4635,-7.14,0.3019,0.1949,0.229,0.2218,0.2119,10,0,4
TRACK_0640,Track_73987,Kendrick Lamar,classical,2001,133949,17,70.15,0.28,0.2861,-5.93,0.52,0.6863,0.0773,0.2021,0.1891,11,0,4
TRACK_0641,Track_36760,Radiohead,electronic,2016,189686,87,129.51,0.6214,0.6037,-17.53,0.6252,0.0817,0.0769,0.0346,0.2668,7,1,4
TRACK_0642,Track_68088,Tyler the Creator,metal,1990,163137,83,81.2,0.7568,0.5067,-4.03,0.1599,0.0,0.1843,0.0169,0.0822,7,0,4
TRACK_0643,Track_13278,Radiohead,rock,1993,239267,26,141.0,0.8268,0.3265,-1.77,0.7151,0.0482,0.1211,0.0153,0.0857,6,1,3
TRACK_0644,Track_28070,SZA,r&b,2023,144759,21,185.16,0.7131,0.8802,-1.6,0.6232,0.3336,0.0149,0.0628,0.2428,2,0,4
TRACK_0645,Track_50041,Michael Jackson,country,1997,157478,46,160.82,0.7298,0.6337,-18.28,0.7582,0.2168,0.0935,0.0153,0.0741,10,0,4
TRACK_0646,Track_47275,Doja Cat,folk,2000,343966,82,152.89,0.2127,0.5202,-3.27,0.6337,0.4849,0.0364,0.0103,0.3433,3,1,4
TRACK_0647,Track_46465,Khalid,rock,2022,275944,34,109.0,0.8003,0.6345,-1.43,0.17,0.1983,0.0102,0.0638,0.1609,4,0,4
TRACK_0648,Track_65244,Coldplay,blues,2003,204402,36,87.29,0.1611,0.4981,-3.46,0.3393,0.9036,0.1241,0.1149,0.2251,0,0,4
TRACK_0649,Track_59578,Michael Jackson,blues,2006,339482,43,195.32,0.399,0.1716,-10.96,0.632,0.7206,0.0231,0.0395,0.5455,7,1,4
TRACK_0650,Track_72054,Lizzo,jazz,2012,290648,26,71.66,0.4701,0.3212,-5.51,0.5862,0.701,0.056,0.1222,0.1052,11,0,4
TRACK_0651,Track_90377,Phoebe Bridgers,reggae,2024,320931,98,112.67,0.5397,0.7279,-12.65,0.5102,0.3677,0.112,0.1324,0.0808,3,1,4
TRACK_0652,Track_31205,Fleetwood Mac,hip-hop,1996,278712,86,190.68,0.9565,0.809,-5.53,0.358,0.061,0.1291,0.0835,0.0054,10,0,4
TRACK_0653,Track_62065,SZA,folk,2012,343629,64,71.41,0.6327,0.5802,-16.13,0.4516,0.482,0.4516,0.042,0.1132,11,1,3
TRACK_0654,Track_75449,The 1975,metal,1997,167848,28,164.27,0.8313,0.7174,-16.64,0.4611,0.0,0.0316,0.0494,0.0607,4,1,4
TRACK_0655,Track_75124,Doja Cat,jazz,2006,230004,42,118.48,0.4599,0.1889,-18.54,0.5176,0.9073,0.048,0.313,0.1633,7,0,4
TRACK_0656,Track_81905,Bon Iver,pop,1996,311173,53,195.58,0.6533,0.7526,-9.19,0.6759,0.2445,0.0919,0.2321,0.2015,2,0,4
TRACK_0657,Track_25169,Lana Del Rey,soul,2018,326402,91,123.77,0.2454,0.5561,-8.36,0.5289,0.2682,0.0662,0.0144,0.1261,10,1,3
TRACK_0658,Track_97799,SZA,pop,2011,176597,46,187.71,0.7789,0.8686,-15.81,0.6123,0.211,0.006,0.1082,0.3164,4,0,4
TRACK_0659,Track_20539,Taylor Swift,hip-hop,2021,296421,21,138.02,0.7574,1.0,-5.15,0.4127,0.5278,0.0492,0.0666,0.0166,2,0,4
TRACK_0660,Track_65742,Khalid,classical,2007,155112,57,106.13,0.5762,0.3019,-11.19,0.0597,0.7478,0.2917,0.0922,0.3853,11,1,4
TRACK_0661,Track_92325,Bruno Mars,classical,2009,215819,42,131.69,0.4012,0.3393,-1.19,0.1957,0.5675,0.0073,0.0347,0.3495,11,1,4
TRACK_0662,Track_54261,The 1975,rock,2000,352389,50,188.16,0.673,0.3842,-4.76,0.2,0.0,0.1055,0.3563,0.1127,10,0,4
TRACK_0663,Track_42594,Radiohead,indie,1994,178654,57,192.66,0.2408,0.4443,-4.66,0.3098,0.4052,0.0469,0.0715,0.2301,3,0,4
TRACK_0664,Track_84248,Harry Styles,rock,2000,221171,70,76.06,0.9544,0.4628,-17.48,0.8609,0.2742,0.1131,0.0251,0.0038,4,0,4
TRACK_0665,Track_11452,Beyoncé,jazz,2022,263513,54,68.9,0.4934,0.7287,-8.97,0.521,0.7474,0.2759,0.4608,0.1013,3,1,4
TRACK_0666,Track_88413,Adele,latin,2012,317529,85,116.8,0.4242,0.7987,-19.18,0.6308,0.2339,0.064,0.0247,0.2086,8,0,4
TRACK_0667,Track_95976,Olivia Rodrigo,rock,2020,343085,19,150.65,0.7233,0.4602,-0.62,0.5503,0.2029,0.1877,0.2069,0.131,9,0,3
TRACK_0668,Track_96405,Billie Eilish,r&b,2003,234244,19,127.55,0.6613,0.6775,-7.55,0.3509,0.237,0.0015,0.0173,0.1217,4,1,4
TRACK_0669,Track_32254,Arctic Monkeys,electronic,2021,162831,11,144.53,0.7039,0.8123,-14.02,0.5321,0.3508,0.0794,0.0196,0.6088,4,1,3
